Id,SalePrice
1675,190065.91471731866
1676,184101.95225111538
1677,206480.41321177676
1678,484682.77840445447
1679,390735.3513133921
1680,313861.743276413
1681,234607.31756914966
1682,310707.63353042223
1683,183002.74663744066
1684,170424.01477684316
1685,170077.66075048788
1686,164723.78989423986
1687,169328.61046813874
1688,186418.62206160912
1689,191300.35051564284
1690,193840.33649074615
1691,184468.91396140918
1692,246046.20427334026
1693,162515.7535068382
1694,179107.56886321327
1695,166779.50033382166
1696,266903.49172394304
1697,164874.98352647197
1698,349231.3361057028
1699,306602.739982407
1700,251487.0663072852
1701,264447.53261436976
1702,239694.11077074317
1703,233765.25912223337
1704,271815.0742001412
1705,227400.30901699103
1706,461965.4426426697
1707,208821.38477232438
1708,203088.50127628844
1709,255750.22379552032
1710,215520.23999617857
1711,262531.4552726368
1712,253586.7199609112
1713,276657.4266379431
1714,220833.42493974318
1715,207855.1848456386
1716,175073.50499089042
1717,175469.00614109467
1718,137265.97482832405
1719,212313.33933013066
1720,239107.99213026397
1721,159042.05304897588
1722,123062.02585894111
1723,151325.14776044086
1724,201596.19148298362
1725,232608.52708269976
1726,182472.752716984
1727,151329.6620571047
1728,168370.03707809024
1729,155229.24579399364
1730,131131.8094578432
1731,121592.63355617663
1732,128383.92531164466
1733,109643.56347339794
1734,118942.62490236326
1735,125904.52532516589
1736,108971.28905220519
1737,298733.51405122614
1738,225223.26816473954
1739,250242.27480295178
1740,213849.66471031957
1741,186726.1726129375
1742,171881.37047360046
1743,183421.57243590988
1744,313796.3125380058
1745,216168.50455323845
1746,209103.62912146043
1747,214846.08371592418
1748,217108.11522661758
1749,146248.41727698754
1750,126933.34239431073
1751,239263.72196705732
1752,115533.29701763878
1753,156734.36743524938
1754,206197.24092072787
1755,163981.83425117942
1756,118590.65728806665
1757,117408.91446195167
1758,140353.85003288637
1759,146353.2147832076
1760,166051.15230276575
1761,142937.9807146198
1762,174538.979843048
1763,182162.86349454315
1764,116290.96078792335
1765,144937.6312910555
1766,192152.3310160002
1767,220036.56074447167
1768,134014.26572062247
1769,163202.19999652242
1770,148390.02775942703
1771,119878.62168470908
1772,140562.00733984754
1773,119504.50229031571
1774,147190.70708514864
1775,140430.54188033327
1776,123028.90352511828
1777,111552.11968127333
1778,138757.41981640153
1779,122115.24478235227
1780,175062.01895187385
1781,122980.4314636497
1782,91788.14251962857
1783,143444.17416886892
1784,110820.66037695821
1785,117399.14212775219
1786,137193.4290246483
1787,151069.7214995009
1788,66756.90254009125
1789,89793.36900231654
1790,93450.25202923927
1791,192025.0270356439
1792,151585.42402800784
1793,124184.96522358923
1794,145957.64861597
1795,134190.9220256004
1796,122841.43482611969
1797,114286.85223039328
1798,119727.07872147701
1799,110809.25716002424
1800,126343.87767788857
1801,128404.39017164407
1802,129483.10145735553
1803,154321.08237137992
1804,138584.20383581272
1805,135117.24272240212
1806,119924.65791913989
1807,124180.02839813862
1808,114998.65512480246
1809,117674.87424917404
1810,132080.25246246593
1811,78435.03861977928
1812,96449.27283805466
1813,121048.68097349703
1814,98700.8093732628
1815,64574.484753529934
1816,97081.28458811347
1817,113193.92615341338
1818,153675.12745859654
1819,137092.70924195764
1820,64998.67509893059
1821,107989.66736139596
1822,150446.75982545936
1823,48565.32745436127
1824,123112.03698760258
1825,137510.5168077493
1826,116532.0131525389
1827,112095.79920267797
1828,119474.4212450165
1829,113139.05338019048
1830,134654.77148336946
1831,140697.95975760606
1832,86778.46209578037
1833,141120.33966573645
1834,129246.68838633582
1835,116123.11237449518
1836,118690.93019340701
1837,83897.24736839063
1838,126901.31683927415
1839,104038.29556919697
1840,134412.03652536502
1841,136661.22462073783
1842,114177.18787962168
1843,123867.16788466927
1844,141408.96954432977
1845,144262.60743910944
1846,157925.02325791607
1847,174079.0130260864
1848,62579.33983847
1849,102918.65134816957
1850,118997.98568331166
1851,142491.1583917762
1852,123964.29979393458
1853,125161.2310800769
1854,153587.5625095417
1855,141570.90997446142
1856,228352.51709363883
1857,139949.79519522356
1858,126415.03171105379
1859,109506.04648344818
1860,134772.80688244104
1861,108887.7267227737
1862,303005.8384732865
1863,288159.37215722795
1864,288174.85908188863
1865,333223.4226681112
1866,316945.94609484286
1867,217800.3241435557
1868,276594.5461647758
1869,200534.68078826516
1870,220836.18109172862
1871,237850.58360696578
1872,168997.75471459926
1873,244586.82457792072
1874,144242.9957512221
1875,201137.28502986082
1876,198427.8643764837
1877,208254.78004335635
1878,189873.91713114883
1879,130966.72964983157
1880,126247.90800366813
1881,250569.1639495692
1882,238455.07239602343
1883,185860.56286757035
1884,203207.4863509388
1885,230467.68157141513
1886,275599.87272406707
1887,209195.28450377792
1888,264611.6760457984
1889,166873.09009447694
1890,107856.52148032666
1891,131275.99824935346
1892,101458.30651178147
1893,127574.04508501789
1894,119501.56380342737
1895,127630.56810566403
1896,121254.36237730745
1897,113444.47570050001
1898,114655.01482972663
1899,168744.26250531728
1900,151118.9153314953
1901,171104.91547715417
1902,176842.2369924024
1903,219466.19399134698
1904,133157.3190466884
1905,198240.35002150811
1906,99237.0015288466
1907,205785.3278597711
1908,111929.77844363048
1909,137312.5762181934
1910,119350.57695559972
1911,231660.40896982438
1912,306284.6177668172
1913,145281.19679759236
1914,57231.9872189338
1915,317446.7735488317
1916,50095.72600542297
1917,243385.9479339349
1918,147087.07605936882
1919,170893.6660868998
1920,155868.78010102944
1921,380207.2188935488
1922,308574.463107678
1923,227395.04986352907
1924,228069.51956421422
1925,195085.05316097478
1926,367838.50658430555
1927,128488.75855892993
1928,162732.7432844108
1929,118450.98970914591
1930,135302.11983761805
1931,136934.3833869634
1932,138373.4729020233
1933,175629.35096911516
1934,182222.4353717689
1935,170810.7030184933
1936,197782.95356190973
1937,177100.96050394065
1938,163821.1617909923
1939,225352.58101332607
1940,193673.76143360633
1941,160806.98267022969
1942,181458.42358331653
1943,214507.88203366523
1944,362142.6647774238
1945,392198.02836203785
1946,145586.84361702812
1947,317671.57761971455
1948,157908.4501484775
1949,255362.65146736242
1950,174423.85926248552
1951,246001.54834394166
1952,207422.21858683066
1953,160154.4370216575
1954,173533.29505869653
1955,129546.99799215456
1956,310525.8349826755
1957,152523.13484429213
1958,292970.00674379745
1959,146706.9368907468
1960,113847.40947021855
1961,122429.14837358631
1962,99311.75962174266
1963,105488.37220976454
1964,104214.6521467829
1965,147351.3324839982
1966,132540.98901328704
1967,283345.18864956027
1968,438836.58582078223
1969,376380.67360137904
1970,422147.9595254043
1971,505210.60832035635
1972,369406.4285664861
1973,264167.93206511164
1974,323715.1451234996
1975,533015.7310648182
1976,263949.96510888374
1977,349565.35839525313
1978,349811.21630108095
1979,305255.93764187343
1980,195562.8177339525
1981,331084.46947522013
1982,209837.14682496674
1983,197344.9984341033
1984,169047.18550701326
1985,222298.22505663114
1986,206774.88865223213
1987,187066.57908776586
1988,172679.9338618794
1989,190083.7608903448
1990,204921.03935606475
1991,211427.08536573194
1992,212471.7732010798
1993,164124.9232657678
1994,224466.27695309566
1995,183905.5094523366
1996,241550.93105184264
1997,308250.84827360394
1998,309152.3440920229
1999,275228.1026809172
2000,292958.0968930614
2001,272484.6527940187
2002,221789.33069390716
2003,247403.70369868857
2004,280008.50094326545
2005,216205.78376741215
2006,221414.59250879436
2007,240344.83835446168
2008,213124.51018428538
2009,192921.43916431806
2010,193172.45931972153
2011,139454.1387191557
2012,170878.25962103356
2013,175506.47193396476
2014,181049.56343882674
2015,205994.9818250635
2016,188415.38680700093
2017,191254.90627095176
2018,120866.42210424197
2019,129968.40099166674
2020,100880.67846793328
2021,103818.33702244119
2022,192245.3620104903
2023,142682.25852879073
2024,283207.22365806485
2025,367854.2795019279
2026,175752.64285526244
2027,163659.14582721467
2028,153808.79464485508
2029,164470.30161920429
2030,264279.4692984465
2031,227712.0178165438
2032,242987.99563776536
2033,251387.49831042145
2034,171523.0461660406
2035,218057.28909690474
2036,196071.28414172717
2037,205682.98993326243
2038,312004.9728412936
2039,219058.10110171352
2040,316682.6171916654
2041,276835.04666889977
2042,208465.15145029625
2043,178812.59624518323
2044,167966.9155003232
2045,204213.09237697485
2046,139934.43989411794
2047,139226.2187011757
2048,140686.02044811955
2049,141742.881893704
2050,169537.9302070969
2051,108755.16770705843
2052,126551.851053636
2053,145979.4104673973
2054,85258.7100419641
2055,141809.89251947895
2056,142455.80739446037
2057,114509.76125931014
2058,207397.0674940315
2059,135189.7351702891
2060,175735.0921927781
2061,165986.34378887533
2062,131119.99713376496
2063,115561.76192622625
2064,132396.65634033317
2065,119668.01636023511
2066,163011.8318427507
2067,100234.6611059293
2068,147987.37550707572
2069,77811.99377800504
2070,103563.06243759219
2071,103357.11482350384
2072,132911.66091894367
2073,125736.95344443456
2074,184837.31663599188
2075,146375.14561738062
2076,107038.75444786246
2077,158504.22122291775
2078,119516.82080379633
2079,131257.4435276498
2080,115813.39211425927
2081,134547.26324665875
2082,112684.68030912381
2083,149423.31922027815
2084,107482.89536647491
2085,123957.34717846882
2086,108299.82270390949
2087,123700.53517999542
2088,101905.3416983132
2089,94423.34005492578
2090,122006.33146045444
2091,106140.93016488785
2092,124795.51524508852
2093,104452.45064432296
2094,113801.16283483416
2095,138513.2393043192
2096,83043.13222548449
2097,91753.6025793679
2098,146664.69506595138
2099,59803.54920123344
2100,67088.53590779046
2101,120704.88744701262
2102,115968.78174848834
2103,111080.8210267249
2104,135613.24268633092
2105,122546.2981185711
2106,73819.63554339983
2107,188004.41259904156
2108,111519.44190259237
2109,112626.5905517962
2110,124917.03472311396
2111,129409.93918612161
2112,136984.56531583422
2113,128860.07599235124
2114,119726.70781558588
2115,165231.39174171365
2116,112953.70738189862
2117,148774.00042827343
2118,125004.47112543108
2119,113499.75256235644
2120,119294.06852086331
2121,102793.09046456785
2122,117390.99537349801
2123,93014.9126702278
2124,160308.6996370349
2125,127309.64681383019
2126,175403.3501798248
2127,182324.61791638727
2128,121353.78183357917
2129,93786.54779313569
2130,127542.61371653587
2131,132814.60714278463
2132,100600.87626380485
2133,121671.50115235227
2134,109543.07019942372
2135,87033.26081187637
2136,73207.7093928176
2137,103321.12734805481
2138,130788.61290488752
2139,148985.91818592852
2140,136589.28665388274
2141,150727.04285956128
2142,129995.58566978664
2143,149287.3390214847
2144,112123.8894808805
2145,135875.84420980382
2146,153433.51969782394
2147,137653.93072238556
2148,121238.71880087175
2149,133952.65546094577
2150,223495.15760042134
2151,119001.77177963495
2152,166427.23258719684
2153,167140.0173655681
2154,100684.42933622666
2155,136019.1815988393
2156,256852.04586432944
2157,227797.34642632605
2158,238153.696910977
2159,208737.739638007
2160,179757.32425583794
2161,224407.7425664649
2162,426413.22268287535
2163,331576.4841364351
2164,245317.4569855503
2165,210566.29987501932
2166,146768.89986088368
2167,221290.97721236854
2168,194341.84306463026
2169,194263.63868164914
2170,215264.29275450294
2171,152444.5157174785
2172,123499.54634172437
2173,176965.8417062327
2174,220916.40088586268
2175,292746.98637922294
2176,305712.84371359006
2177,239649.0557745009
2178,207601.5861942766
2179,141123.71058762568
2180,216107.05987326425
2181,188683.60092778917
2182,209939.440942463
2183,187891.82844106277
2184,121392.63980131595
2185,122309.45170892957
2186,135072.11054161275
2187,153106.4112124115
2188,151538.4639185871
2189,311415.6751048164
2190,73329.75370026738
2191,75424.53032028166
2192,82890.6860206399
2193,106799.64423727589
2194,96402.72156949353
2195,108384.33310269298
2196,95609.56058781249
2197,126522.71153101859
2198,150912.10859652917
2199,167854.66687449542
2200,152337.829970438
2201,152449.08409123542
2202,208443.9308845942
2203,151308.36740027164
2204,193626.41031715515
2205,138679.52127068603
2206,140205.97175892006
2207,175235.4486992778
2208,263436.62686017045
2209,240016.35804188874
2210,121465.94885766935
2211,110651.52799725696
2212,124393.55624735197
2213,99828.0270164978
2214,129552.33083080221
2215,104703.1690104052
2216,153909.1039919051
2217,54965.2389329955
2218,63453.356445749174
2219,71073.13712280676
2220,63084.5101118381
2221,318329.55879326555
2222,290358.47538204584
2223,269429.6476212025
2224,209235.00471558888
2225,126701.56450434135
2226,189527.5874780948
2227,184741.54458520387
2228,254653.51864994745
2229,250370.74052928333
2230,149481.39884337995
2231,204009.70607615923
2232,173457.8267473072
2233,182099.6517325186
2234,229075.58712081946
2235,216610.96460534714
2236,254116.11678170762
2237,302182.3773786845
2238,194143.13320564447
2239,114079.02281419115
2240,157816.670066551
2241,156068.99920947227
2242,113083.91836063111
2243,113178.85437464011
2244,98414.1206072791
2245,93809.90356951355
2246,142333.7874121043
2247,101619.16624301806
2248,124338.33318819646
2249,125960.57401702974
2250,128442.35796910735
2251,95366.73133385583
2252,176097.31779842929
2253,153703.31031134992
2254,175832.85429381608
2255,183678.95351616808
2256,171157.39647294482
2257,211348.24000862363
2258,158720.54314706143
2259,180055.92903305302
2260,144368.64168787465
2261,201427.68257675908
2262,216593.16841179968
2263,373810.3019984243
2264,548300.9284610661
2265,182226.18374623396
2266,297253.1871585122
2267,390555.4279596124
2268,425843.02480438544
2269,149967.69539125744
2270,187825.0432378015
2271,207307.72174132057
2272,190558.93598751767
2273,162750.62312755056
2274,186607.20887089233
2275,164543.30742136025
2276,195175.48634442603
2277,181416.5196869122
2278,147347.99879883116
2279,142896.86298998867
2280,102950.13919030673
2281,165216.93596041808
2282,182721.903113895
2283,106914.28773881406
2284,116391.15826393275
2285,131278.7022882109
2286,121892.54702167242
2287,366158.3329610998
2288,262249.95094073785
2289,373432.36436891224
2290,482000.4410514478
2291,328854.61365754245
2292,437390.7411039028
2293,496004.9634991888
2294,413294.9288926801
2295,500176.2670753777
2296,290421.085359954
2297,338540.90962141426
2298,325846.77486703004
2299,366169.22689839866
2300,326984.3667227614
2301,294228.9197095943
2302,249726.32200770563
2303,241571.30301377008
2304,254583.43000195816
2305,191000.89493546443
2306,185036.00375104693
2307,192951.84282637003
2308,216907.30948017727
2309,268227.1259063301
2310,203200.98056068528
2311,200680.0039666846
2312,169464.94598024135
2313,163026.54048009962
2314,168527.21392151856
2315,180000.4237207615
2316,192039.2459206061
2317,191283.36350411497
2318,179056.9755436607
2319,184020.371760055
2320,179745.80358893177
2321,235812.45890582906
2322,180693.95965282212
2323,193769.91105264754
2324,169877.9495045867
2325,208356.0938394841
2326,171679.32396028718
2327,199087.7489133887
2328,219309.78114167802
2329,189814.15737287133
2330,184406.48627339923
2331,344043.74656115205
2332,400568.9966194511
2333,323901.49063598004
2334,247329.10185395466
2335,268258.7347873376
2336,312581.62429290207
2337,191798.80558833745
2338,258129.93028206777
2339,204585.86898469098
2340,393461.21656245884
2341,217915.4339320989
2342,233617.50638474454
2343,231555.27752611836
2344,208239.34414088522
2345,235857.707779232
2346,214713.64373188248
2347,201869.2155939257
2348,244762.94116318965
2349,185437.44022253854
2350,306852.75371338177
2351,259976.28723036067
2352,241288.59739919778
2353,243639.13718458248
2354,143477.5765143221
2355,147201.49076788014
2356,146882.58772647404
2357,185516.04435098718
2358,199578.77967989174
2359,135647.68072617648
2360,117998.84030981502
2361,135814.27245080768
2362,281595.4640436608
2363,145084.33882126564
2364,153731.6141149178
2365,216079.53837850405
2366,193164.97853358422
2367,216732.33007141232
2368,215667.71533681825
2369,214867.99934266607
2370,163227.13081380553
2371,163741.89938330618
2372,196112.94129613164
2373,275316.1619313008
2374,339663.00563689065
2375,243035.11732830375
2376,319126.0202161159
2377,376774.61885704414
2378,142030.23207543997
2379,199641.75610851968
2380,151311.5513555299
2381,178446.4633424214
2382,198012.8626653037
2383,193930.40399081827
2384,234451.73220252278
2385,155810.16774240386
2386,138045.57967276408
2387,137389.98021988876
2388,93498.6104684739
2389,115169.51311721094
2390,144656.64264342323
2391,141416.18090294563
2392,111839.89343645556
2393,163943.9864294711
2394,148276.62897178938
2395,207901.741917602
2396,132881.43660107435
2397,214346.1690436678
2398,119491.38844839713
2399,70940.25616410052
2400,74446.93732309096
2401,122004.60148405617
2402,133821.34260623695
2403,144522.4840646793
2404,140035.52838735864
2405,162543.46249065208
2406,140121.52428230483
2407,126227.81238745622
2408,134749.41867011943
2409,122096.29140896582
2410,164681.7507095401
2411,116765.14808176745
2412,155123.30437953435
2413,128974.19074733446
2414,141342.37643159696
2415,131169.35642504162
2416,122882.69786816406
2417,125261.41958344071
2418,127695.0603498547
2419,130803.12504381909
2420,125031.78386695204
2421,134945.1227231095
2422,107400.36410142874
2423,114838.73949060852
2424,152392.8903401045
2425,189169.2634213143
2426,125323.25098194594
2427,110992.05638747173
2428,184250.65535834475
2429,110199.13738422273
2430,130771.18118005276
2431,121060.94115171308
2432,142776.9954728231
2433,136102.0219953941
2434,130670.63251464504
2435,146412.75373055183
2436,109358.78134053423
2437,112195.10231095523
2438,128004.44869838543
2439,103005.63326371655
2440,121429.66753167662
2441,91161.03612248329
2442,101751.33062811433
2443,114211.35070721238
2444,124691.89481570873
2445,86920.07024724837
2446,123777.96558423499
2447,156098.7244877231
2448,118163.19015711144
2449,106997.72727821738
2450,144994.6343537774
2451,109602.91001569373
2452,184306.2443484496
2453,90603.66994353008
2454,121112.1164304351
2455,104712.33020472918
2456,131787.20879339002
2457,134679.44473619552
2458,137281.1589429732
2459,110580.57645828702
2460,144418.07350937175
2461,121850.01204172955
2462,130466.32622779324
2463,130600.60839370648
2464,171431.6646309636
2465,128706.63346514004
2466,116100.3310367305
2467,116819.79399727064
2468,96924.85599661763
2469,98366.61309708655
2470,186837.91309942765
2471,189795.5770436557
2472,150402.88606822674
2473,113818.79996653726
2474,81109.47174092381
2475,203889.14337877478
2476,122310.97428202296
2477,133481.20531453958
2478,155188.90238684224
2479,109237.42908847012
2480,140351.66315852865
2481,126445.12606437938
2482,127715.89940742782
2483,114380.38130423285
2484,121434.5576465177
2485,118897.4249541452
2486,142729.60332535268
2487,186688.51493587525
2488,160404.26589099507
2489,158962.47450674398
2490,142225.7511398919
2491,76765.85095709105
2492,196478.18797599457
2493,144976.11465166564
2494,137978.01453550946
2495,83301.72687166464
2496,224105.50665563028
2497,153101.62384042176
2498,116393.93617112908
2499,88146.89988995374
2500,116316.0909727201
2501,134617.0995949682
2502,133790.70983391342
2503,92390.34748964019
2504,175285.79969369224
2505,226693.4807744038
2506,238817.36087466098
2507,288545.788692626
2508,238632.00335131018
2509,211478.2081602086
2510,210792.18063643354
2511,173960.83433706808
2512,211142.99435616314
2513,213717.7225997998
2514,266526.3903180475
2515,153949.40243281663
2516,171039.44468242864
2517,144068.03870602977
2518,156624.82673445862
2519,240821.8390885683
2520,216925.32117028217
2521,187641.4152419221
2522,219628.43217931397
2523,116550.4758767412
2524,135303.3162118421
2525,135190.75052539795
2526,144818.65087217814
2527,124170.04670613192
2528,127032.04124453536
2529,160318.24477193877
2530,123723.98758658429
2531,258561.44925536867
2532,222290.16430151035
2533,195241.09077932095
2534,223076.13463473914
2535,294681.7470883751
2536,224635.0321723638
2537,241262.7427057406
2538,185475.5832746804
2539,187966.26050855487
2540,175729.90077250398
2541,177297.77355958582
2542,161128.73056301902
2543,127881.62361431461
2544,114799.78202860669
2545,127499.84724407988
2546,121370.810987232
2547,129646.40276259257
2548,155632.45407536236
2549,159874.9269278955
2550,1540311.5932663435
2551,137386.52269160264
2552,128962.00778272672
2553,77209.36632303159
2554,81579.27192828577
2555,114030.804652605
2556,102014.71526175777
2557,104515.76251272768
2558,121179.577734544
2559,153976.96749337786
2560,160829.17493916093
2561,154473.5981197508
2562,134316.216259045
2563,150499.05565317065
2564,211434.84775754227
2565,146941.5570860282
2566,187052.9420950027
2567,152011.17206076154
2568,197788.85867645108
2569,228810.92638023995
2570,117162.84432781138
2571,204295.44288326654
2572,154766.49290909254
2573,235040.20788903916
2574,343434.5903684634
2575,126025.23153152295
2576,102587.8437878756
2577,145503.5818573954
2578,81431.72596386084
2579,53893.0595479539
2580,84646.33605942261
2581,100001.20474589028
2582,109282.6785882479
2583,293006.34784253995
2584,175591.56964370684
2585,182172.00583769346
2586,221034.27706258444
2587,200373.53105653488
2588,143071.54127972331
2589,152470.69862524615
2590,189515.47757874904
2591,215112.2353753693
2592,210454.74809206818
2593,222988.97140324046
2594,172554.66529855333
2595,196906.3314262669
2596,277666.7615150586
2597,176442.56933322505
2598,279931.467074622
2599,319997.9710108282
2600,145925.7277758562
2601,144494.45233922906
2602,86752.91165669895
2603,91946.77353874657
2604,87187.37793642835
2605,91710.03944508154
2606,147180.1235835438
2607,212274.84166395434
2608,178952.94853784994
2609,162273.75251920274
2610,100010.70436828914
2611,129709.67100993516
2612,158811.51136659228
2613,124104.75957909222
2614,123239.69195928278
2615,153860.19436617562
2616,142034.76131771752
2617,181389.54843761105
2618,183017.10649674057
2619,194827.24261682847
2620,188151.64980238446
2621,171967.57373578846
2622,177017.21052327225
2623,236249.9360765431
2624,299656.19517902733
2625,303682.4604942587
2626,164432.95413488473
2627,168654.08525238684
2628,494517.9569828964
2629,555365.9790440857
2630,391468.2333155488
2631,513489.12155097054
2632,420268.6215403715
2633,300109.22418770654
2634,433486.88863635244
2635,155373.82641282908
2636,176911.14771667664
2637,178516.88047103162
2638,259952.6895933943
2639,178641.1207409623
2640,150876.41348643458
2641,110515.90163322687
2642,190759.76419680708
2643,107697.38479385125
2644,110358.29571800226
2645,106378.61541455358
2646,100047.98018275344
2647,109443.57107243036
2648,146506.612941939
2649,144911.9169732244
2650,129696.01320749585
2651,140749.32447145632
2652,410227.43098274997
2653,239563.25041966414
2654,255791.68455087312
2655,404008.11875120795
2656,320923.6609136392
2657,363809.7334379977
2658,305580.70271458675
2659,300947.5535796329
2660,358880.85574655305
2661,351244.5994618067
2662,360411.8694302741
2663,285278.2337578841
2664,261897.39580806435
2665,325923.3403736542
2666,272196.49178721086
2667,167264.01385345534
2668,175354.8180823597
2669,182090.60245659278
2670,272074.3676950594
2671,187849.13478847596
2672,188814.17996127577
2673,197382.91323157735
2674,194423.91259583592
2675,176243.96461924253
2676,188077.0603290697
2677,201010.4846375371
2678,255006.31998435434
2679,265717.88166766905
2680,278346.5098457885
2681,400770.5377444422
2682,325756.08412381966
2683,585344.1495866961
2684,312176.6945849175
2685,315992.190362219
2686,242567.885567831
2687,298847.71032081865
2688,212796.92215334706
2689,207152.05313057164
2690,442965.2247010715
2691,191920.34670073393
2692,143465.1555081723
2693,198925.12299549702
2694,137739.11676808976
2695,190654.49060090442
2696,183304.94210859173
2697,187842.13860423482
2698,192473.8791513989
2699,169608.5684021889
2700,150960.65520510095
2701,150960.0983872455
2702,116529.24402842218
2703,125918.26323083379
2704,135211.30526951377
2705,115581.13188018292
2706,112982.30398651851
2707,118352.65666501648
2708,128948.99290506192
2709,98595.0697857347
2710,122331.20757720587
2711,331909.94511996483
2712,383437.43787021324
2713,169858.95218130155
2714,153528.9920390509
2715,171509.83258527276
2716,157152.38642910842
2717,200585.58657445133
2718,217812.88449967882
2719,148618.47004549386
2720,166540.11592918422
2721,135399.169764657
2722,161679.2661589487
2723,135165.93261371923
2724,129618.14396392321
2725,132934.55317370457
2726,144903.38690830185
2727,157833.3294987582
2728,177605.8932021824
2729,145554.32308872102
2730,140262.97310585313
2731,124118.54345816222
2732,120427.04712276557
2733,153046.6805447417
2734,113753.82019639236
